,num_buildings,num_destinations,trace_strength,agents_vision_angle,agent_vision_samples,Run,Avg_raster_value
0,54,6,52,61.640625,6,0.0,151.2966986363933
1,98,6,52,61.640625,6,1.0,130.18901449101077
2,54,6,52,61.640625,6,2.0,130.18901449101077
3,54,6,85,61.640625,6,3.0,130.18901449101077
4,54,6,52,46.171875,6,4.0,130.18901449101077
5,54,6,52,61.640625,4,5.0,130.18901449101077
6,54,6,85,46.171875,4,6.0,130.18901449101077
7,98,6,85,46.171875,4,7.0,220.8693809148265
8,98,6,52,46.171875,4,8.0,120.82492772245422
9,98,6,85,61.640625,4,9.0,218.81005133747635
10,98,6,85,46.171875,6,10.0,230.67339385300224
11,98,6,85,46.171875,4,11.0,215.86552549503156
12,79,9,97,20.390625,12,12.0,215.86552549503156
13,73,9,97,20.390625,12,13.0,215.86552549503156
14,79,3,97,20.390625,12,14.0,215.86552549503156
15,79,9,40,20.390625,12,15.0,215.86552549503156
16,79,9,97,87.421875,12,16.0,120.82492772245422
17,79,9,97,20.390625,10,17.0,120.82492772245422
18,79,3,40,87.421875,10,18.0,218.81005133747635
19,73,9,40,87.421875,10,19.0,218.81005133747635
20,73,3,97,87.421875,10,20.0,230.67339385300224
21,73,3,40,20.390625,10,21.0,230.67339385300224
22,73,3,40,87.421875,12,22.0,215.86552549503156
23,73,3,40,87.421875,10,23.0,215.86552549503156
24,92,4,29,82.265625,9,24.0,130.18901449101077
25,60,4,29,82.265625,9,25.0,220.8693809148265
26,92,8,29,82.265625,9,26.0,130.18901449101077
27,92,4,18,82.265625,9,27.0,130.18901449101077
28,92,4,29,66.796875,9,28.0,130.18901449101077
29,92,4,29,82.265625,13,29.0,130.18901449101077
30,92,8,18,66.796875,13,30.0,130.18901449101077
31,60,4,18,66.796875,13,31.0,120.82492772245422
32,60,8,29,66.796875,13,32.0,218.81005133747635
33,60,8,18,82.265625,13,33.0,230.67339385300224
34,60,8,18,66.796875,9,34.0,215.86552549503156
35,60,8,18,66.796875,13,35.0,230.67339385300224
36,67,8,74,41.015625,3,36.0,215.86552549503156
37,85,8,74,41.015625,3,37.0,215.86552549503156
38,67,4,74,41.015625,3,38.0,130.18901449101077
39,67,8,63,41.015625,3,39.0,130.18901449101077
40,67,8,74,25.546875,3,40.0,130.18901449101077
41,67,8,74,41.015625,7,41.0,130.18901449101077
42,67,4,63,25.546875,7,42.0,130.18901449101077
43,85,8,63,25.546875,7,43.0,215.86552549503156
44,85,4,74,25.546875,7,44.0,215.86552549503156
45,85,4,63,41.015625,7,45.0,215.86552549503156
46,85,4,63,25.546875,3,46.0,130.18901449101077
47,85,4,63,25.546875,7,47.0,130.18901449101077
48,73,3,85,30.703125,4,48.0,230.67339385300224
49,92,3,85,30.703125,4,49.0,130.18901449101077
50,73,9,85,30.703125,4,50.0,230.67339385300224
51,73,3,29,30.703125,4,51.0,230.67339385300224
52,73,3,85,56.484375,4,52.0,215.86552549503156
53,73,3,85,30.703125,9,53.0,218.81005133747635
54,73,9,29,56.484375,9,54.0,230.67339385300224
55,92,3,29,56.484375,9,55.0,130.18901449101077
56,92,9,85,56.484375,9,56.0,130.18901449101077
57,92,9,29,30.703125,9,57.0,130.18901449101077
58,92,9,29,56.484375,4,58.0,130.18901449101077
59,92,9,29,56.484375,9,59.0,130.18901449101077
60,98,7,40,71.953125,10,60.0,86.64482443545229
61,67,7,40,71.953125,10,61.0,120.82492772245422
62,98,5,40,71.953125,10,62.0,81.78679678912833
63,98,7,74,71.953125,10,63.0,191.35556307243962
64,98,7,40,15.234375,10,64.0,88.06330890912827
65,98,7,40,71.953125,3,65.0,84.69701774509143
66,98,5,74,15.234375,3,66.0,213.45673762833243
67,67,7,74,15.234375,3,67.0,120.82492772245422
68,67,5,40,15.234375,3,68.0,218.81005133747635
69,67,5,74,71.953125,3,69.0,120.82492772245422
70,67,5,74,15.234375,10,70.0,81.78679678912833
71,67,5,74,15.234375,3,71.0,230.67339385300224
72,85,5,63,10.078125,13,72.0,191.35556307243962
73,54,5,63,10.078125,13,73.0,88.06330890912827
74,85,7,63,10.078125,13,74.0,86.64482443545229
75,85,5,97,10.078125,13,75.0,191.35556307243962
76,85,5,63,35.859375,13,76.0,88.06330890912827
77,85,5,63,10.078125,6,77.0,81.78679678912833
78,85,7,97,35.859375,6,78.0,191.35556307243962
79,54,5,97,35.859375,6,79.0,230.67339385300224
80,54,7,63,35.859375,6,80.0,213.45673762833243
81,54,7,97,10.078125,6,81.0,230.67339385300224
82,54,7,97,35.859375,13,82.0,220.8693809148265
83,54,7,97,35.859375,6,83.0,220.8693809148265
84,60,8,18,51.328125,7,84.0,86.64482443545229
85,79,8,18,51.328125,7,85.0,191.35556307243962
86,60,4,18,51.328125,7,86.0,191.35556307243962
87,60,8,52,51.328125,7,87.0,88.06330890912827
88,60,8,18,77.109375,7,88.0,86.64482443545229
89,60,8,18,51.328125,12,89.0,215.86552549503156
90,60,4,52,77.109375,12,90.0,84.69701774509143
91,79,8,52,77.109375,12,91.0,88.06330890912827
92,79,4,18,77.109375,12,92.0,84.69701774509143
93,79,4,52,51.328125,12,93.0,213.45673762833243
94,79,4,52,77.109375,7,94.0,84.69701774509143
95,79,4,52,77.109375,12,95.0,213.45673762833243
96,57,4,57,77.109375,13,96.0,130.18901449101077
97,82,4,57,77.109375,13,97.0,81.78679678912833
98,57,9,57,77.109375,13,98.0,84.69701774509143
99,57,4,24,77.109375,13,99.0,84.69701774509143
100,57,4,57,51.328125,13,100.0,215.86552549503156
101,57,4,57,77.109375,8,101.0,215.86552549503156
102,57,9,24,51.328125,8,102.0,86.64482443545229
103,82,4,24,51.328125,8,103.0,86.64482443545229
104,82,9,57,51.328125,8,104.0,84.69701774509143
105,82,9,24,77.109375,8,105.0,84.69701774509143
106,82,9,24,51.328125,13,106.0,84.69701774509143
107,82,9,24,51.328125,8,107.0,213.45673762833243
108,82,7,12,35.859375,7,108.0,215.86552549503156
109,57,7,12,35.859375,7,109.0,88.06330890912827
110,82,6,12,35.859375,7,110.0,191.35556307243962
111,82,7,69,35.859375,7,111.0,81.78679678912833
112,82,7,12,10.078125,7,112.0,81.78679678912833
113,82,7,12,35.859375,14,113.0,81.78679678912833
114,82,6,69,10.078125,14,114.0,81.78679678912833
115,57,7,69,10.078125,14,115.0,84.69701774509143
116,57,6,12,10.078125,14,116.0,88.06330890912827
117,57,6,69,35.859375,14,117.0,81.78679678912833
118,57,6,69,10.078125,7,118.0,191.35556307243962
119,57,6,69,10.078125,14,119.0,84.69701774509143
120,54,6,52,61.640625,6,0.0,149.1716372096029
121,98,6,52,61.640625,6,1.0,118.98474444795588
122,54,6,52,61.640625,6,2.0,118.98474444795588
123,54,6,85,61.640625,6,3.0,118.98474444795588
124,54,6,52,46.171875,6,4.0,118.98474444795588
125,54,6,52,61.640625,4,5.0,118.98474444795588
126,54,6,85,46.171875,4,6.0,118.98474444795588
127,98,6,85,46.171875,4,7.0,216.42384825156262
128,98,6,52,46.171875,4,8.0,126.64740160774586
129,98,6,85,61.640625,4,9.0,215.31522728361355
130,98,6,85,46.171875,6,10.0,225.1890834344585
131,98,6,85,46.171875,4,11.0,226.4857926221336
132,79,9,97,20.390625,12,12.0,226.4857926221336
133,73,9,97,20.390625,12,13.0,226.4857926221336
134,79,3,97,20.390625,12,14.0,226.4857926221336
135,79,9,40,20.390625,12,15.0,226.4857926221336
136,79,9,97,87.421875,12,16.0,126.64740160774586
137,79,9,97,20.390625,10,17.0,126.64740160774586
138,79,3,40,87.421875,10,18.0,215.31522728361355
139,73,9,40,87.421875,10,19.0,215.31522728361355
140,73,3,97,87.421875,10,20.0,225.1890834344585
141,73,3,40,20.390625,10,21.0,225.1890834344585
142,73,3,40,87.421875,12,22.0,226.4857926221336
143,73,3,40,87.421875,10,23.0,226.4857926221336
144,92,4,29,82.265625,9,24.0,118.98474444795588
145,60,4,29,82.265625,9,25.0,216.42384825156262
146,92,8,29,82.265625,9,26.0,118.98474444795588
147,92,4,18,82.265625,9,27.0,118.98474444795588
148,92,4,29,66.796875,9,28.0,118.98474444795588
149,92,4,29,82.265625,13,29.0,118.98474444795588
150,92,8,18,66.796875,13,30.0,118.98474444795588
151,60,4,18,66.796875,13,31.0,126.64740160774586
152,60,8,29,66.796875,13,32.0,215.31522728361355
153,60,8,18,82.265625,13,33.0,225.1890834344585
154,60,8,18,66.796875,9,34.0,226.4857926221336
155,60,8,18,66.796875,13,35.0,225.1890834344585
156,67,8,74,41.015625,3,36.0,226.4857926221336
157,85,8,74,41.015625,3,37.0,226.4857926221336
158,67,4,74,41.015625,3,38.0,118.98474444795588
159,67,8,63,41.015625,3,39.0,118.98474444795588
160,67,8,74,25.546875,3,40.0,118.98474444795588
161,67,8,74,41.015625,7,41.0,118.98474444795588
162,67,4,63,25.546875,7,42.0,118.98474444795588
163,85,8,63,25.546875,7,43.0,226.4857926221336
164,85,4,74,25.546875,7,44.0,226.4857926221336
165,85,4,63,41.015625,7,45.0,226.4857926221336
166,85,4,63,25.546875,3,46.0,118.98474444795588
167,85,4,63,25.546875,7,47.0,118.98474444795588
168,73,3,85,30.703125,4,48.0,225.1890834344585
169,92,3,85,30.703125,4,49.0,118.98474444795588
170,73,9,85,30.703125,4,50.0,225.1890834344585
171,73,3,29,30.703125,4,51.0,225.1890834344585
172,73,3,85,56.484375,4,52.0,226.4857926221336
173,73,3,85,30.703125,9,53.0,215.31522728361355
174,73,9,29,56.484375,9,54.0,225.1890834344585
175,92,3,29,56.484375,9,55.0,118.98474444795588
176,92,9,85,56.484375,9,56.0,118.98474444795588
177,92,9,29,30.703125,9,57.0,118.98474444795588
178,92,9,29,56.484375,4,58.0,118.98474444795588
179,92,9,29,56.484375,9,59.0,118.98474444795588
180,98,7,40,71.953125,10,60.0,99.20300511508951
181,67,7,40,71.953125,10,61.0,126.64740160774586
182,98,5,40,71.953125,10,62.0,83.2589843880587
183,98,7,74,71.953125,10,63.0,199.889194751049
184,98,7,40,15.234375,10,64.0,82.65044644338965
185,98,7,40,71.953125,3,65.0,87.87229923600788
186,98,5,74,15.234375,3,66.0,180.36210606252374
187,67,7,74,15.234375,3,67.0,126.64740160774586
188,67,5,40,15.234375,3,68.0,215.31522728361355
189,67,5,74,71.953125,3,69.0,126.64740160774586
190,67,5,74,15.234375,10,70.0,83.2589843880587
191,67,5,74,15.234375,3,71.0,225.1890834344585
192,85,5,63,10.078125,13,72.0,199.889194751049
193,54,5,63,10.078125,13,73.0,82.65044644338965
194,85,7,63,10.078125,13,74.0,99.20300511508951
195,85,5,97,10.078125,13,75.0,199.889194751049
196,85,5,63,35.859375,13,76.0,82.65044644338965
197,85,5,63,10.078125,6,77.0,83.2589843880587
198,85,7,97,35.859375,6,78.0,199.889194751049
199,54,5,97,35.859375,6,79.0,225.1890834344585
200,54,7,63,35.859375,6,80.0,180.36210606252374
201,54,7,97,10.078125,6,81.0,225.1890834344585
202,54,7,97,35.859375,13,82.0,216.42384825156262
203,54,7,97,35.859375,6,83.0,216.42384825156262
204,60,8,18,51.328125,7,84.0,99.20300511508951
205,79,8,18,51.328125,7,85.0,199.889194751049
206,60,4,18,51.328125,7,86.0,199.889194751049
207,60,8,52,51.328125,7,87.0,82.65044644338965
208,60,8,18,77.109375,7,88.0,99.20300511508951
209,60,8,18,51.328125,12,89.0,226.4857926221336
210,60,4,52,77.109375,12,90.0,87.87229923600788
211,79,8,52,77.109375,12,91.0,82.65044644338965
212,79,4,18,77.109375,12,92.0,87.87229923600788
213,79,4,52,51.328125,12,93.0,180.36210606252374
214,79,4,52,77.109375,7,94.0,87.87229923600788
215,79,4,52,77.109375,12,95.0,180.36210606252374
216,57,4,57,77.109375,13,96.0,118.98474444795588
217,82,4,57,77.109375,13,97.0,83.2589843880587
218,57,9,57,77.109375,13,98.0,87.87229923600788
219,57,4,24,77.109375,13,99.0,87.87229923600788
220,57,4,57,51.328125,13,100.0,226.4857926221336
221,57,4,57,77.109375,8,101.0,226.4857926221336
222,57,9,24,51.328125,8,102.0,99.20300511508951
223,82,4,24,51.328125,8,103.0,99.20300511508951
224,82,9,57,51.328125,8,104.0,87.87229923600788
225,82,9,24,77.109375,8,105.0,87.87229923600788
226,82,9,24,51.328125,13,106.0,87.87229923600788
227,82,9,24,51.328125,8,107.0,180.36210606252374
228,82,7,12,35.859375,7,108.0,226.4857926221336
229,57,7,12,35.859375,7,109.0,82.65044644338965
230,82,6,12,35.859375,7,110.0,199.889194751049
231,82,7,69,35.859375,7,111.0,83.2589843880587
232,82,7,12,10.078125,7,112.0,83.2589843880587
233,82,7,12,35.859375,14,113.0,83.2589843880587
234,82,6,69,10.078125,14,114.0,83.2589843880587
235,57,7,69,10.078125,14,115.0,87.87229923600788
236,57,6,12,10.078125,14,116.0,82.65044644338965
237,57,6,69,35.859375,14,117.0,83.2589843880587
238,57,6,69,10.078125,7,118.0,199.889194751049
239,57,6,69,10.078125,14,119.0,87.87229923600788
240,54,6,52,61.640625,6,0.0,160.19525200380383
241,98,6,52,61.640625,6,1.0,118.23809523809524
242,54,6,52,61.640625,6,2.0,118.23809523809524
243,54,6,85,61.640625,6,3.0,118.23809523809524
244,54,6,52,46.171875,6,4.0,118.23809523809524
245,54,6,52,61.640625,4,5.0,118.23809523809524
246,54,6,85,46.171875,4,6.0,118.23809523809524
247,98,6,85,46.171875,4,7.0,207.04170131875966
248,98,6,52,46.171875,4,8.0,120.49971862689927
249,98,6,85,61.640625,4,9.0,222.39828804081233
250,98,6,85,46.171875,6,10.0,233.58921654702266
251,98,6,85,46.171875,4,11.0,236.6914539400666
252,79,9,97,20.390625,12,12.0,236.6914539400666
253,73,9,97,20.390625,12,13.0,236.6914539400666
254,79,3,97,20.390625,12,14.0,236.6914539400666
255,79,9,40,20.390625,12,15.0,236.6914539400666
256,79,9,97,87.421875,12,16.0,120.49971862689927
257,79,9,97,20.390625,10,17.0,120.49971862689927
258,79,3,40,87.421875,10,18.0,222.39828804081233
259,73,9,40,87.421875,10,19.0,222.39828804081233
260,73,3,97,87.421875,10,20.0,233.58921654702266
261,73,3,40,20.390625,10,21.0,233.58921654702266
262,73,3,40,87.421875,12,22.0,236.6914539400666
263,73,3,40,87.421875,10,23.0,236.6914539400666
264,92,4,29,82.265625,9,24.0,118.23809523809524
265,60,4,29,82.265625,9,25.0,207.04170131875966
266,92,8,29,82.265625,9,26.0,118.23809523809524
267,92,4,18,82.265625,9,27.0,118.23809523809524
268,92,4,29,66.796875,9,28.0,118.23809523809524
269,92,4,29,82.265625,13,29.0,118.23809523809524
270,92,8,18,66.796875,13,30.0,118.23809523809524
271,60,4,18,66.796875,13,31.0,120.49971862689927
272,60,8,29,66.796875,13,32.0,222.39828804081233
273,60,8,18,82.265625,13,33.0,233.58921654702266
274,60,8,18,66.796875,9,34.0,236.6914539400666
275,60,8,18,66.796875,13,35.0,233.58921654702266
276,67,8,74,41.015625,3,36.0,236.6914539400666
277,85,8,74,41.015625,3,37.0,236.6914539400666
278,67,4,74,41.015625,3,38.0,118.23809523809524
279,67,8,63,41.015625,3,39.0,118.23809523809524
280,67,8,74,25.546875,3,40.0,118.23809523809524
281,67,8,74,41.015625,7,41.0,118.23809523809524
282,67,4,63,25.546875,7,42.0,118.23809523809524
283,85,8,63,25.546875,7,43.0,236.6914539400666
284,85,4,74,25.546875,7,44.0,236.6914539400666
285,85,4,63,41.015625,7,45.0,236.6914539400666
286,85,4,63,25.546875,3,46.0,118.23809523809524
287,85,4,63,25.546875,7,47.0,118.23809523809524
288,73,3,85,30.703125,4,48.0,233.58921654702266
289,92,3,85,30.703125,4,49.0,118.23809523809524
290,73,9,85,30.703125,4,50.0,233.58921654702266
291,73,3,29,30.703125,4,51.0,233.58921654702266
292,73,3,85,56.484375,4,52.0,236.6914539400666
293,73,3,85,30.703125,9,53.0,222.39828804081233
294,73,9,29,56.484375,9,54.0,233.58921654702266
295,92,3,29,56.484375,9,55.0,118.23809523809524
296,92,9,85,56.484375,9,56.0,118.23809523809524
297,92,9,29,30.703125,9,57.0,118.23809523809524
298,92,9,29,56.484375,4,58.0,118.23809523809524
299,92,9,29,56.484375,9,59.0,118.23809523809524
300,98,7,40,71.953125,10,60.0,89.45453620484993
301,67,7,40,71.953125,10,61.0,120.49971862689927
302,98,5,40,71.953125,10,62.0,85.01275890077163
303,98,7,74,71.953125,10,63.0,198.42261099994593
304,98,7,40,15.234375,10,64.0,89.51073897577018
305,98,7,40,71.953125,3,65.0,95.09239111543675
306,98,5,74,15.234375,3,66.0,210.98758953856404
307,67,7,74,15.234375,3,67.0,120.49971862689927
308,67,5,40,15.234375,3,68.0,222.39828804081233
309,67,5,74,71.953125,3,69.0,120.49971862689927
310,67,5,74,15.234375,10,70.0,85.01275890077163
311,67,5,74,15.234375,3,71.0,233.58921654702266
312,85,5,63,10.078125,13,72.0,198.42261099994593
313,54,5,63,10.078125,13,73.0,89.51073897577018
314,85,7,63,10.078125,13,74.0,89.45453620484993
315,85,5,97,10.078125,13,75.0,198.42261099994593
316,85,5,63,35.859375,13,76.0,89.51073897577018
317,85,5,63,10.078125,6,77.0,85.01275890077163
318,85,7,97,35.859375,6,78.0,198.42261099994593
319,54,5,97,35.859375,6,79.0,233.58921654702266
320,54,7,63,35.859375,6,80.0,210.98758953856404
321,54,7,97,10.078125,6,81.0,233.58921654702266
322,54,7,97,35.859375,13,82.0,207.04170131875966
323,54,7,97,35.859375,6,83.0,207.04170131875966
324,60,8,18,51.328125,7,84.0,89.45453620484993
325,79,8,18,51.328125,7,85.0,198.42261099994593
326,60,4,18,51.328125,7,86.0,198.42261099994593
327,60,8,52,51.328125,7,87.0,89.51073897577018
328,60,8,18,77.109375,7,88.0,89.45453620484993
329,60,8,18,51.328125,12,89.0,236.6914539400666
330,60,4,52,77.109375,12,90.0,95.09239111543675
331,79,8,52,77.109375,12,91.0,89.51073897577018
332,79,4,18,77.109375,12,92.0,95.09239111543675
333,79,4,52,51.328125,12,93.0,210.98758953856404
334,79,4,52,77.109375,7,94.0,95.09239111543675
335,79,4,52,77.109375,12,95.0,210.98758953856404
336,57,4,57,77.109375,13,96.0,118.23809523809524
337,82,4,57,77.109375,13,97.0,85.01275890077163
338,57,9,57,77.109375,13,98.0,95.09239111543675
339,57,4,24,77.109375,13,99.0,95.09239111543675
340,57,4,57,51.328125,13,100.0,236.6914539400666
341,57,4,57,77.109375,8,101.0,236.6914539400666
342,57,9,24,51.328125,8,102.0,89.45453620484993
343,82,4,24,51.328125,8,103.0,89.45453620484993
344,82,9,57,51.328125,8,104.0,95.09239111543675
345,82,9,24,77.109375,8,105.0,95.09239111543675
346,82,9,24,51.328125,13,106.0,95.09239111543675
347,82,9,24,51.328125,8,107.0,210.98758953856404
348,82,7,12,35.859375,7,108.0,236.6914539400666
349,57,7,12,35.859375,7,109.0,89.51073897577018
350,82,6,12,35.859375,7,110.0,198.42261099994593
351,82,7,69,35.859375,7,111.0,85.01275890077163
352,82,7,12,10.078125,7,112.0,85.01275890077163
353,82,7,12,35.859375,14,113.0,85.01275890077163
354,82,6,69,10.078125,14,114.0,85.01275890077163
355,57,7,69,10.078125,14,115.0,95.09239111543675
356,57,6,12,10.078125,14,116.0,89.51073897577018
357,57,6,69,35.859375,14,117.0,85.01275890077163
358,57,6,69,10.078125,7,118.0,198.42261099994593
359,57,6,69,10.078125,14,119.0,95.09239111543675
360,54,6,52,61.640625,6,0.0,153.7028949708527
361,98,6,52,61.640625,6,1.0,121.81056655209197
362,54,6,52,61.640625,6,2.0,121.81056655209197
363,54,6,85,61.640625,6,3.0,121.81056655209197
364,54,6,52,46.171875,6,4.0,121.81056655209197
365,54,6,52,61.640625,4,5.0,121.81056655209197
366,54,6,85,46.171875,4,6.0,121.81056655209197
367,98,6,85,46.171875,4,7.0,225.23490856328021
368,98,6,52,46.171875,4,8.0,128.35470660329418
369,98,6,85,61.640625,4,9.0,213.44260466920412
370,98,6,85,46.171875,6,10.0,251.81920965080738
371,98,6,85,46.171875,4,11.0,219.57035188296925
372,79,9,97,20.390625,12,12.0,219.57035188296925
373,73,9,97,20.390625,12,13.0,219.57035188296925
374,79,3,97,20.390625,12,14.0,219.57035188296925
375,79,9,40,20.390625,12,15.0,219.57035188296925
376,79,9,97,87.421875,12,16.0,128.35470660329418
377,79,9,97,20.390625,10,17.0,128.35470660329418
378,79,3,40,87.421875,10,18.0,213.44260466920412
379,73,9,40,87.421875,10,19.0,213.44260466920412
380,73,3,97,87.421875,10,20.0,251.81920965080738
381,73,3,40,20.390625,10,21.0,251.81920965080738
382,73,3,40,87.421875,12,22.0,219.57035188296925
383,73,3,40,87.421875,10,23.0,219.57035188296925
384,92,4,29,82.265625,9,24.0,121.81056655209197
385,60,4,29,82.265625,9,25.0,225.23490856328021
386,92,8,29,82.265625,9,26.0,121.81056655209197
387,92,4,18,82.265625,9,27.0,121.81056655209197
388,92,4,29,66.796875,9,28.0,121.81056655209197
389,92,4,29,82.265625,13,29.0,121.81056655209197
390,92,8,18,66.796875,13,30.0,121.81056655209197
391,60,4,18,66.796875,13,31.0,128.35470660329418
392,60,8,29,66.796875,13,32.0,213.44260466920412
393,60,8,18,82.265625,13,33.0,251.81920965080738
394,60,8,18,66.796875,9,34.0,219.57035188296925
395,60,8,18,66.796875,13,35.0,251.81920965080738
396,67,8,74,41.015625,3,36.0,219.57035188296925
397,85,8,74,41.015625,3,37.0,219.57035188296925
398,67,4,74,41.015625,3,38.0,121.81056655209197
399,67,8,63,41.015625,3,39.0,121.81056655209197
400,67,8,74,25.546875,3,40.0,121.81056655209197
401,67,8,74,41.015625,7,41.0,121.81056655209197
402,67,4,63,25.546875,7,42.0,121.81056655209197
403,85,8,63,25.546875,7,43.0,219.57035188296925
404,85,4,74,25.546875,7,44.0,219.57035188296925
405,85,4,63,41.015625,7,45.0,219.57035188296925
406,85,4,63,25.546875,3,46.0,121.81056655209197
407,85,4,63,25.546875,7,47.0,121.81056655209197
408,73,3,85,30.703125,4,48.0,251.81920965080738
409,92,3,85,30.703125,4,49.0,121.81056655209197
410,73,9,85,30.703125,4,50.0,251.81920965080738
411,73,3,29,30.703125,4,51.0,251.81920965080738
412,73,3,85,56.484375,4,52.0,219.57035188296925
413,73,3,85,30.703125,9,53.0,213.44260466920412
414,73,9,29,56.484375,9,54.0,251.81920965080738
415,92,3,29,56.484375,9,55.0,121.81056655209197
416,92,9,85,56.484375,9,56.0,121.81056655209197
417,92,9,29,30.703125,9,57.0,121.81056655209197
418,92,9,29,56.484375,4,58.0,121.81056655209197
419,92,9,29,56.484375,9,59.0,121.81056655209197
420,98,7,40,71.953125,10,60.0,84.70544215414425
421,67,7,40,71.953125,10,61.0,128.35470660329418
422,98,5,40,71.953125,10,62.0,80.74136077907696
423,98,7,74,71.953125,10,63.0,202.42168740899476
424,98,7,40,15.234375,10,64.0,92.253518168452
425,98,7,40,71.953125,3,65.0,85.08961193018132
426,98,5,74,15.234375,3,66.0,192.89066339066338
427,67,7,74,15.234375,3,67.0,128.35470660329418
428,67,5,40,15.234375,3,68.0,213.44260466920412
429,67,5,74,71.953125,3,69.0,128.35470660329418
430,67,5,74,15.234375,10,70.0,80.74136077907696
431,67,5,74,15.234375,3,71.0,251.81920965080738
432,85,5,63,10.078125,13,72.0,202.42168740899476
433,54,5,63,10.078125,13,73.0,92.253518168452
434,85,7,63,10.078125,13,74.0,84.70544215414425
435,85,5,97,10.078125,13,75.0,202.42168740899476
436,85,5,63,35.859375,13,76.0,92.253518168452
437,85,5,63,10.078125,6,77.0,80.74136077907696
438,85,7,97,35.859375,6,78.0,202.42168740899476
439,54,5,97,35.859375,6,79.0,251.81920965080738
440,54,7,63,35.859375,6,80.0,192.89066339066338
441,54,7,97,10.078125,6,81.0,251.81920965080738
442,54,7,97,35.859375,13,82.0,225.23490856328021
443,54,7,97,35.859375,6,83.0,225.23490856328021
444,60,8,18,51.328125,7,84.0,84.70544215414425
445,79,8,18,51.328125,7,85.0,202.42168740899476
446,60,4,18,51.328125,7,86.0,202.42168740899476
447,60,8,52,51.328125,7,87.0,92.253518168452
448,60,8,18,77.109375,7,88.0,84.70544215414425
449,60,8,18,51.328125,12,89.0,219.57035188296925
450,60,4,52,77.109375,12,90.0,85.08961193018132
451,79,8,52,77.109375,12,91.0,92.253518168452
452,79,4,18,77.109375,12,92.0,85.08961193018132
453,79,4,52,51.328125,12,93.0,192.89066339066338
454,79,4,52,77.109375,7,94.0,85.08961193018132
455,79,4,52,77.109375,12,95.0,192.89066339066338
456,57,4,57,77.109375,13,96.0,121.81056655209197
457,82,4,57,77.109375,13,97.0,80.74136077907696
458,57,9,57,77.109375,13,98.0,85.08961193018132
459,57,4,24,77.109375,13,99.0,85.08961193018132
460,57,4,57,51.328125,13,100.0,219.57035188296925
461,57,4,57,77.109375,8,101.0,219.57035188296925
462,57,9,24,51.328125,8,102.0,84.70544215414425
463,82,4,24,51.328125,8,103.0,84.70544215414425
464,82,9,57,51.328125,8,104.0,85.08961193018132
465,82,9,24,77.109375,8,105.0,85.08961193018132
466,82,9,24,51.328125,13,106.0,85.08961193018132
467,82,9,24,51.328125,8,107.0,192.89066339066338
468,82,7,12,35.859375,7,108.0,219.57035188296925
469,57,7,12,35.859375,7,109.0,92.253518168452
470,82,6,12,35.859375,7,110.0,202.42168740899476
471,82,7,69,35.859375,7,111.0,80.74136077907696
472,82,7,12,10.078125,7,112.0,80.74136077907696
473,82,7,12,35.859375,14,113.0,80.74136077907696
474,82,6,69,10.078125,14,114.0,80.74136077907696
475,57,7,69,10.078125,14,115.0,85.08961193018132
476,57,6,12,10.078125,14,116.0,92.253518168452
477,57,6,69,35.859375,14,117.0,80.74136077907696
478,57,6,69,10.078125,7,118.0,202.42168740899476
479,57,6,69,10.078125,14,119.0,85.08961193018132
480,54,6,52,61.640625,6,0.0,146.38190315709153
481,98,6,52,61.640625,6,1.0,125.98722838137472
482,54,6,52,61.640625,6,2.0,125.98722838137472
483,54,6,85,61.640625,6,3.0,125.98722838137472
484,54,6,52,46.171875,6,4.0,125.98722838137472
485,54,6,52,61.640625,4,5.0,125.98722838137472
486,54,6,85,46.171875,4,6.0,125.98722838137472
487,98,6,85,46.171875,4,7.0,244.34699561230656
488,98,6,52,46.171875,4,8.0,120.8763959092512
489,98,6,85,61.640625,4,9.0,205.70422535211267
490,98,6,85,46.171875,6,10.0,205.44874876290118
491,98,6,85,46.171875,4,11.0,219.5290813687089
492,79,9,97,20.390625,12,12.0,219.5290813687089
493,73,9,97,20.390625,12,13.0,219.5290813687089
494,79,3,97,20.390625,12,14.0,219.5290813687089
495,79,9,40,20.390625,12,15.0,219.5290813687089
496,79,9,97,87.421875,12,16.0,120.8763959092512
497,79,9,97,20.390625,10,17.0,120.8763959092512
498,79,3,40,87.421875,10,18.0,205.70422535211267
499,73,9,40,87.421875,10,19.0,205.70422535211267
500,73,3,97,87.421875,10,20.0,205.44874876290118
501,73,3,40,20.390625,10,21.0,205.44874876290118
502,73,3,40,87.421875,12,22.0,219.5290813687089
503,73,3,40,87.421875,10,23.0,219.5290813687089
504,92,4,29,82.265625,9,24.0,125.98722838137472
505,60,4,29,82.265625,9,25.0,244.34699561230656
506,92,8,29,82.265625,9,26.0,125.98722838137472
507,92,4,18,82.265625,9,27.0,125.98722838137472
508,92,4,29,66.796875,9,28.0,125.98722838137472
509,92,4,29,82.265625,13,29.0,125.98722838137472
510,92,8,18,66.796875,13,30.0,125.98722838137472
511,60,4,18,66.796875,13,31.0,120.8763959092512
512,60,8,29,66.796875,13,32.0,205.70422535211267
513,60,8,18,82.265625,13,33.0,205.44874876290118
514,60,8,18,66.796875,9,34.0,219.5290813687089
515,60,8,18,66.796875,13,35.0,205.44874876290118
516,67,8,74,41.015625,3,36.0,219.5290813687089
